"dayscompeting","total","percentage"
4053,"11","0.000029166887627936575277"
4054,"6","0.000015909211433419950151"
4055,"2","0.000005303070477806650050"
4058,"2","0.000005303070477806650050"
4059,"3","0.000007954605716709975076"
4060,"14","0.000037121493344646550353"
4061,"7","0.000018560746672323275176"
4062,"4","0.000010606140955613300101"
4065,"3","0.000007954605716709975076"
4066,"6","0.000015909211433419950151"
4067,"5","0.000013257676194516625126"
4068,"6","0.000015909211433419950151"
4069,"3","0.000007954605716709975076"
4070,"3","0.000007954605716709975076"
4071,"4","0.000010606140955613300101"
4072,"3","0.000007954605716709975076"
4073,"8","0.000021212281911226600202"
4074,"18","0.000047727634300259850453"
4075,"3","0.000007954605716709975076"
4076,"1","0.000002651535238903325025"
4077,"4","0.000010606140955613300101"
4079,"2","0.000005303070477806650050"
4080,"6","0.000015909211433419950151"
4081,"8","0.000021212281911226600202"
4082,"7","0.000018560746672323275176"
4083,"2","0.000005303070477806650050"
4085,"2","0.000005303070477806650050"
4087,"3","0.000007954605716709975076"
4088,"9","0.000023863817150129925227"
4089,"3","0.000007954605716709975076"
4092,"2","0.000005303070477806650050"
4093,"3","0.000007954605716709975076"
4094,"4","0.000010606140955613300101"
4095,"12","0.000031818422866839900302"
4096,"5","0.000013257676194516625126"
4097,"4","0.000010606140955613300101"
4098,"1","0.000002651535238903325025"
4099,"3","0.000007954605716709975076"
4100,"4","0.000010606140955613300101"
4101,"3","0.000007954605716709975076"
4102,"8","0.000021212281911226600202"
4103,"6","0.000015909211433419950151"
4104,"3","0.000007954605716709975076"
4105,"3","0.000007954605716709975076"
4106,"2","0.000005303070477806650050"
4107,"2","0.000005303070477806650050"
4108,"8","0.000021212281911226600202"
4109,"7","0.000018560746672323275176"
4110,"4","0.000010606140955613300101"
4111,"7","0.000018560746672323275176"
4112,"2","0.000005303070477806650050"
4114,"6","0.000015909211433419950151"
4115,"2","0.000005303070477806650050"
4116,"12","0.000031818422866839900302"
4117,"4","0.000010606140955613300101"
4118,"4","0.000010606140955613300101"
4119,"3","0.000007954605716709975076"
4120,"1","0.000002651535238903325025"
4121,"2","0.000005303070477806650050"
4122,"5","0.000013257676194516625126"
4123,"14","0.000037121493344646550353"
4124,"3","0.000007954605716709975076"
4125,"4","0.000010606140955613300101"
4126,"1","0.000002651535238903325025"
4127,"3","0.000007954605716709975076"
4129,"4","0.000010606140955613300101"
4130,"13","0.000034469958105743225327"
4131,"5","0.000013257676194516625126"
4132,"2","0.000005303070477806650050"
4133,"1","0.000002651535238903325025"
4135,"2","0.000005303070477806650050"
4137,"14","0.000037121493344646550353"
4138,"4","0.000010606140955613300101"
4139,"4","0.000010606140955613300101"
4140,"1","0.000002651535238903325025"
4141,"1","0.000002651535238903325025"
4142,"1","0.000002651535238903325025"
4143,"7","0.000018560746672323275176"
4144,"9","0.000023863817150129925227"
4145,"2","0.000005303070477806650050"
4146,"1","0.000002651535238903325025"
4147,"3","0.000007954605716709975076"
4148,"2","0.000005303070477806650050"
4149,"2","0.000005303070477806650050"
4150,"6","0.000015909211433419950151"
4151,"5","0.000013257676194516625126"
4152,"9","0.000023863817150129925227"
4153,"2","0.000005303070477806650050"
4154,"2","0.000005303070477806650050"
4155,"1","0.000002651535238903325025"
4156,"2","0.000005303070477806650050"
4157,"3","0.000007954605716709975076"
4158,"8","0.000021212281911226600202"
4159,"3","0.000007954605716709975076"
4161,"3","0.000007954605716709975076"
4162,"3","0.000007954605716709975076"
4163,"2","0.000005303070477806650050"
4164,"2","0.000005303070477806650050"
4165,"15","0.000039773028583549875378"
4166,"1","0.000002651535238903325025"
4167,"3","0.000007954605716709975076"
4169,"2","0.000005303070477806650050"
4170,"1","0.000002651535238903325025"
4171,"7","0.000018560746672323275176"
4172,"10","0.000026515352389033250252"
4173,"5","0.000013257676194516625126"
4174,"1","0.000002651535238903325025"
4175,"2","0.000005303070477806650050"
4176,"2","0.000005303070477806650050"
4177,"2","0.000005303070477806650050"
4178,"5","0.000013257676194516625126"
4179,"10","0.000026515352389033250252"
4180,"8","0.000021212281911226600202"
4181,"3","0.000007954605716709975076"
4182,"3","0.000007954605716709975076"
4184,"3","0.000007954605716709975076"
4185,"1","0.000002651535238903325025"
4186,"9","0.000023863817150129925227"
4187,"4","0.000010606140955613300101"
4188,"3","0.000007954605716709975076"
4189,"3","0.000007954605716709975076"
4190,"1","0.000002651535238903325025"
4191,"2","0.000005303070477806650050"
4192,"2","0.000005303070477806650050"
4193,"19","0.000050379169539163175479"
4194,"6","0.000015909211433419950151"
4195,"3","0.000007954605716709975076"
4197,"1","0.000002651535238903325025"
4198,"2","0.000005303070477806650050"
4199,"6","0.000015909211433419950151"
4200,"8","0.000021212281911226600202"
4201,"2","0.000005303070477806650050"
4202,"2","0.000005303070477806650050"
4203,"3","0.000007954605716709975076"
4204,"1","0.000002651535238903325025"
4205,"4","0.000010606140955613300101"
4206,"3","0.000007954605716709975076"
4207,"13","0.000034469958105743225327"
4208,"1","0.000002651535238903325025"
4209,"2","0.000005303070477806650050"
4210,"1","0.000002651535238903325025"
4211,"1","0.000002651535238903325025"
4212,"3","0.000007954605716709975076"
4213,"4","0.000010606140955613300101"
4214,"10","0.000026515352389033250252"
4215,"4","0.000010606140955613300101"
4216,"1","0.000002651535238903325025"
4217,"1","0.000002651535238903325025"
4218,"5","0.000013257676194516625126"
4219,"1","0.000002651535238903325025"
4220,"8","0.000021212281911226600202"
4221,"13","0.000034469958105743225327"
4222,"10","0.000026515352389033250252"
4223,"3","0.000007954605716709975076"
4224,"3","0.000007954605716709975076"
4225,"1","0.000002651535238903325025"
4226,"4","0.000010606140955613300101"
4227,"4","0.000010606140955613300101"
4228,"11","0.000029166887627936575277"
4229,"2","0.000005303070477806650050"
4230,"3","0.000007954605716709975076"
4231,"3","0.000007954605716709975076"
4232,"1","0.000002651535238903325025"
4233,"4","0.000010606140955613300101"
4234,"4","0.000010606140955613300101"
4235,"10","0.000026515352389033250252"
4236,"4","0.000010606140955613300101"
4237,"3","0.000007954605716709975076"
4238,"2","0.000005303070477806650050"
4239,"1","0.000002651535238903325025"
4240,"1","0.000002651535238903325025"
4241,"2","0.000005303070477806650050"
4242,"12","0.000031818422866839900302"
4243,"4","0.000010606140955613300101"
4244,"2","0.000005303070477806650050"
4245,"2","0.000005303070477806650050"
4246,"3","0.000007954605716709975076"
4247,"4","0.000010606140955613300101"
4248,"6","0.000015909211433419950151"
4249,"6","0.000015909211433419950151"
4250,"4","0.000010606140955613300101"
4251,"2","0.000005303070477806650050"
4254,"1","0.000002651535238903325025"
4255,"4","0.000010606140955613300101"
4256,"11","0.000029166887627936575277"
4257,"7","0.000018560746672323275176"
4258,"5","0.000013257676194516625126"
4259,"1","0.000002651535238903325025"
4262,"2","0.000005303070477806650050"
4263,"14","0.000037121493344646550353"
4264,"5","0.000013257676194516625126"
4265,"1","0.000002651535238903325025"
4266,"1","0.000002651535238903325025"
4267,"2","0.000005303070477806650050"
4268,"7","0.000018560746672323275176"
4269,"2","0.000005303070477806650050"
4270,"8","0.000021212281911226600202"
4271,"5","0.000013257676194516625126"
4272,"1","0.000002651535238903325025"
4273,"5","0.000013257676194516625126"
4274,"3","0.000007954605716709975076"
4275,"1","0.000002651535238903325025"
4276,"1","0.000002651535238903325025"
4277,"12","0.000031818422866839900302"
4278,"3","0.000007954605716709975076"
4279,"2","0.000005303070477806650050"
4280,"4","0.000010606140955613300101"
4281,"2","0.000005303070477806650050"
4282,"3","0.000007954605716709975076"
4283,"3","0.000007954605716709975076"
4284,"7","0.000018560746672323275176"
4285,"10","0.000026515352389033250252"
4286,"1","0.000002651535238903325025"
4287,"3","0.000007954605716709975076"
4288,"1","0.000002651535238903325025"
4290,"3","0.000007954605716709975076"
4291,"7","0.000018560746672323275176"
4292,"4","0.000010606140955613300101"
4293,"1","0.000002651535238903325025"
4294,"6","0.000015909211433419950151"
4295,"3","0.000007954605716709975076"
4296,"1","0.000002651535238903325025"
4297,"6","0.000015909211433419950151"
4298,"8","0.000021212281911226600202"
4299,"4","0.000010606140955613300101"
4301,"2","0.000005303070477806650050"
4302,"3","0.000007954605716709975076"
4303,"3","0.000007954605716709975076"
4304,"4","0.000010606140955613300101"
4305,"10","0.000026515352389033250252"
4306,"2","0.000005303070477806650050"
4307,"2","0.000005303070477806650050"
4309,"2","0.000005303070477806650050"
4310,"2","0.000005303070477806650050"
4311,"4","0.000010606140955613300101"
4312,"11","0.000029166887627936575277"
4313,"2","0.000005303070477806650050"
4314,"2","0.000005303070477806650050"
4316,"1","0.000002651535238903325025"
4317,"3","0.000007954605716709975076"
4318,"1","0.000002651535238903325025"
4319,"10","0.000026515352389033250252"
4320,"6","0.000015909211433419950151"
4321,"5","0.000013257676194516625126"
4322,"1","0.000002651535238903325025"
4323,"1","0.000002651535238903325025"
4325,"2","0.000005303070477806650050"
4326,"6","0.000015909211433419950151"
4327,"10","0.000026515352389033250252"
4328,"1","0.000002651535238903325025"
4329,"1","0.000002651535238903325025"
4330,"1","0.000002651535238903325025"
4331,"2","0.000005303070477806650050"
4332,"6","0.000015909211433419950151"
4333,"11","0.000029166887627936575277"
4335,"5","0.000013257676194516625126"
4336,"2","0.000005303070477806650050"
4337,"5","0.000013257676194516625126"
4339,"8","0.000021212281911226600202"
4340,"14","0.000037121493344646550353"
4341,"2","0.000005303070477806650050"
4343,"4","0.000010606140955613300101"
4345,"4","0.000010606140955613300101"
4346,"4","0.000010606140955613300101"
4347,"14","0.000037121493344646550353"
4348,"9","0.000023863817150129925227"
4349,"1","0.000002651535238903325025"
4350,"1","0.000002651535238903325025"
4351,"1","0.000002651535238903325025"
4352,"4","0.000010606140955613300101"
4353,"4","0.000010606140955613300101"
4354,"11","0.000029166887627936575277"
4355,"3","0.000007954605716709975076"
4356,"5","0.000013257676194516625126"
4357,"2","0.000005303070477806650050"
4358,"1","0.000002651535238903325025"
4359,"1","0.000002651535238903325025"
4360,"9","0.000023863817150129925227"
4361,"13","0.000034469958105743225327"
4362,"4","0.000010606140955613300101"
4363,"2","0.000005303070477806650050"
4364,"3","0.000007954605716709975076"
4365,"4","0.000010606140955613300101"
4366,"4","0.000010606140955613300101"
4367,"12","0.000031818422866839900302"
4368,"11","0.000029166887627936575277"
4369,"5","0.000013257676194516625126"
4370,"4","0.000010606140955613300101"
4371,"2","0.000005303070477806650050"
4372,"2","0.000005303070477806650050"
4373,"3","0.000007954605716709975076"
4374,"8","0.000021212281911226600202"
4375,"10","0.000026515352389033250252"
4376,"7","0.000018560746672323275176"
4377,"2","0.000005303070477806650050"
4378,"1","0.000002651535238903325025"
4379,"3","0.000007954605716709975076"
4380,"1","0.000002651535238903325025"
4381,"3","0.000007954605716709975076"
4382,"14","0.000037121493344646550353"
4383,"8","0.000021212281911226600202"
4384,"2","0.000005303070477806650050"
4385,"5","0.000013257676194516625126"
4386,"2","0.000005303070477806650050"
4387,"3","0.000007954605716709975076"
4388,"16","0.000042424563822453200403"
4389,"12","0.000031818422866839900302"
4390,"9","0.000023863817150129925227"
4391,"2","0.000005303070477806650050"
4392,"2","0.000005303070477806650050"
4393,"3","0.000007954605716709975076"
4395,"10","0.000026515352389033250252"
4396,"12","0.000031818422866839900302"
4397,"9","0.000023863817150129925227"
4398,"4","0.000010606140955613300101"
4399,"4","0.000010606140955613300101"
4400,"1","0.000002651535238903325025"
4401,"5","0.000013257676194516625126"
4402,"7","0.000018560746672323275176"
4403,"18","0.000047727634300259850453"
4404,"3","0.000007954605716709975076"
4406,"3","0.000007954605716709975076"
4407,"1","0.000002651535238903325025"
4409,"3","0.000007954605716709975076"
4410,"11","0.000029166887627936575277"
4412,"1","0.000002651535238903325025"
4413,"4","0.000010606140955613300101"
4414,"3","0.000007954605716709975076"
4415,"1","0.000002651535238903325025"
4416,"3","0.000007954605716709975076"
4417,"12","0.000031818422866839900302"
4418,"5","0.000013257676194516625126"
4419,"3","0.000007954605716709975076"
4420,"2","0.000005303070477806650050"
4421,"1","0.000002651535238903325025"
4423,"11","0.000029166887627936575277"
4424,"10","0.000026515352389033250252"
4425,"4","0.000010606140955613300101"
4426,"2","0.000005303070477806650050"
4427,"4","0.000010606140955613300101"
4428,"2","0.000005303070477806650050"
4429,"3","0.000007954605716709975076"
4430,"5","0.000013257676194516625126"
4431,"10","0.000026515352389033250252"
4432,"4","0.000010606140955613300101"
4433,"2","0.000005303070477806650050"
4436,"2","0.000005303070477806650050"
4437,"6","0.000015909211433419950151"
4438,"14","0.000037121493344646550353"
4439,"4","0.000010606140955613300101"
4440,"2","0.000005303070477806650050"
4441,"1","0.000002651535238903325025"
4442,"4","0.000010606140955613300101"
4443,"1","0.000002651535238903325025"
4444,"7","0.000018560746672323275176"
4445,"7","0.000018560746672323275176"
4446,"3","0.000007954605716709975076"
4447,"2","0.000005303070477806650050"
4448,"2","0.000005303070477806650050"
4449,"3","0.000007954605716709975076"
4450,"1","0.000002651535238903325025"
4451,"6","0.000015909211433419950151"
4452,"7","0.000018560746672323275176"
4453,"3","0.000007954605716709975076"
4457,"3","0.000007954605716709975076"
4458,"2","0.000005303070477806650050"
4459,"9","0.000023863817150129925227"
4460,"4","0.000010606140955613300101"
4461,"2","0.000005303070477806650050"
4462,"1","0.000002651535238903325025"
4464,"4","0.000010606140955613300101"
4465,"2","0.000005303070477806650050"
4466,"12","0.000031818422866839900302"
4467,"5","0.000013257676194516625126"
4468,"6","0.000015909211433419950151"
4469,"2","0.000005303070477806650050"
4471,"4","0.000010606140955613300101"
4472,"7","0.000018560746672323275176"
4473,"10","0.000026515352389033250252"
4474,"3","0.000007954605716709975076"
4475,"4","0.000010606140955613300101"
4476,"2","0.000005303070477806650050"
4478,"4","0.000010606140955613300101"
4479,"4","0.000010606140955613300101"
4480,"9","0.000023863817150129925227"
4481,"6","0.000015909211433419950151"
4482,"1","0.000002651535238903325025"
4483,"1","0.000002651535238903325025"
4484,"1","0.000002651535238903325025"
4485,"1","0.000002651535238903325025"
4486,"5","0.000013257676194516625126"
4487,"8","0.000021212281911226600202"
4488,"5","0.000013257676194516625126"
4489,"3","0.000007954605716709975076"
4490,"1","0.000002651535238903325025"
4491,"2","0.000005303070477806650050"
4492,"1","0.000002651535238903325025"
4493,"5","0.000013257676194516625126"
4494,"9","0.000023863817150129925227"
4495,"1","0.000002651535238903325025"
4496,"1","0.000002651535238903325025"
4497,"4","0.000010606140955613300101"
4499,"2","0.000005303070477806650050"
4500,"7","0.000018560746672323275176"
4501,"7","0.000018560746672323275176"
4502,"3","0.000007954605716709975076"
4503,"5","0.000013257676194516625126"
4504,"2","0.000005303070477806650050"
4505,"2","0.000005303070477806650050"
4506,"4","0.000010606140955613300101"
4507,"10","0.000026515352389033250252"
4508,"5","0.000013257676194516625126"
4509,"7","0.000018560746672323275176"
4510,"2","0.000005303070477806650050"
4511,"1","0.000002651535238903325025"
4512,"4","0.000010606140955613300101"
4513,"1","0.000002651535238903325025"
4514,"3","0.000007954605716709975076"
4515,"12","0.000031818422866839900302"
4516,"8","0.000021212281911226600202"
4517,"1","0.000002651535238903325025"
4519,"1","0.000002651535238903325025"
4520,"2","0.000005303070477806650050"
4521,"5","0.000013257676194516625126"
4522,"15","0.000039773028583549875378"
4523,"2","0.000005303070477806650050"
4524,"1","0.000002651535238903325025"
4526,"5","0.000013257676194516625126"
4527,"4","0.000010606140955613300101"
4528,"3","0.000007954605716709975076"
4529,"8","0.000021212281911226600202"
4530,"2","0.000005303070477806650050"
4532,"1","0.000002651535238903325025"
4533,"3","0.000007954605716709975076"
4534,"2","0.000005303070477806650050"
4535,"7","0.000018560746672323275176"
4536,"14","0.000037121493344646550353"
4537,"5","0.000013257676194516625126"
4538,"3","0.000007954605716709975076"
4539,"3","0.000007954605716709975076"
4540,"1","0.000002651535238903325025"
4541,"4","0.000010606140955613300101"
4542,"2","0.000005303070477806650050"
4543,"11","0.000029166887627936575277"
4544,"5","0.000013257676194516625126"
4545,"3","0.000007954605716709975076"
4546,"1","0.000002651535238903325025"
4547,"1","0.000002651535238903325025"
4548,"4","0.000010606140955613300101"
4549,"1","0.000002651535238903325025"
4550,"12","0.000031818422866839900302"
4551,"6","0.000015909211433419950151"
4552,"2","0.000005303070477806650050"
4553,"5","0.000013257676194516625126"
4554,"1","0.000002651535238903325025"
4556,"5","0.000013257676194516625126"
4557,"7","0.000018560746672323275176"
4558,"3","0.000007954605716709975076"
4560,"1","0.000002651535238903325025"
4561,"3","0.000007954605716709975076"
4562,"3","0.000007954605716709975076"
4563,"2","0.000005303070477806650050"
4564,"8","0.000021212281911226600202"
4565,"4","0.000010606140955613300101"
4566,"1","0.000002651535238903325025"
4567,"2","0.000005303070477806650050"
4569,"1","0.000002651535238903325025"
4570,"2","0.000005303070477806650050"
4571,"15","0.000039773028583549875378"
4572,"5","0.000013257676194516625126"
4573,"4","0.000010606140955613300101"
4574,"3","0.000007954605716709975076"
4576,"2","0.000005303070477806650050"
4577,"6","0.000015909211433419950151"
4578,"6","0.000015909211433419950151"
4579,"2","0.000005303070477806650050"
4580,"8","0.000021212281911226600202"
4581,"5","0.000013257676194516625126"
4582,"1","0.000002651535238903325025"
4583,"5","0.000013257676194516625126"
4584,"1","0.000002651535238903325025"
4585,"11","0.000029166887627936575277"
4586,"2","0.000005303070477806650050"
4587,"6","0.000015909211433419950151"
4589,"3","0.000007954605716709975076"
4590,"5","0.000013257676194516625126"
4591,"6","0.000015909211433419950151"
4592,"7","0.000018560746672323275176"
4593,"6","0.000015909211433419950151"
4594,"1","0.000002651535238903325025"
4596,"2","0.000005303070477806650050"
4597,"4","0.000010606140955613300101"
4598,"6","0.000015909211433419950151"
4599,"9","0.000023863817150129925227"
4600,"5","0.000013257676194516625126"
4601,"2","0.000005303070477806650050"
4604,"1","0.000002651535238903325025"
4605,"8","0.000021212281911226600202"
4606,"7","0.000018560746672323275176"
4607,"2","0.000005303070477806650050"
4610,"1","0.000002651535238903325025"
4611,"1","0.000002651535238903325025"
4612,"4","0.000010606140955613300101"
4613,"7","0.000018560746672323275176"
4614,"4","0.000010606140955613300101"
4615,"1","0.000002651535238903325025"
4616,"2","0.000005303070477806650050"
4617,"1","0.000002651535238903325025"
4618,"1","0.000002651535238903325025"
4619,"5","0.000013257676194516625126"
4620,"7","0.000018560746672323275176"
4621,"2","0.000005303070477806650050"
4623,"2","0.000005303070477806650050"
4626,"3","0.000007954605716709975076"
4627,"13","0.000034469958105743225327"
4628,"4","0.000010606140955613300101"
4629,"3","0.000007954605716709975076"
4630,"1","0.000002651535238903325025"
4631,"2","0.000005303070477806650050"
4632,"4","0.000010606140955613300101"
4633,"7","0.000018560746672323275176"
4634,"8","0.000021212281911226600202"
4635,"5","0.000013257676194516625126"
4636,"2","0.000005303070477806650050"
4637,"1","0.000002651535238903325025"
4638,"1","0.000002651535238903325025"
4639,"2","0.000005303070477806650050"
4640,"6","0.000015909211433419950151"
4641,"8","0.000021212281911226600202"
4642,"2","0.000005303070477806650050"
4644,"2","0.000005303070477806650050"
4645,"2","0.000005303070477806650050"
4646,"2","0.000005303070477806650050"
4647,"2","0.000005303070477806650050"
4648,"8","0.000021212281911226600202"
4649,"7","0.000018560746672323275176"
4650,"2","0.000005303070477806650050"
4653,"1","0.000002651535238903325025"
4654,"9","0.000023863817150129925227"
4655,"9","0.000023863817150129925227"
4656,"8","0.000021212281911226600202"
4657,"4","0.000010606140955613300101"
4658,"2","0.000005303070477806650050"
4659,"2","0.000005303070477806650050"
4660,"1","0.000002651535238903325025"
4661,"5","0.000013257676194516625126"
4662,"9","0.000023863817150129925227"
4663,"2","0.000005303070477806650050"
4664,"3","0.000007954605716709975076"
4665,"2","0.000005303070477806650050"
4666,"2","0.000005303070477806650050"
4667,"2","0.000005303070477806650050"
4668,"6","0.000015909211433419950151"
4669,"10","0.000026515352389033250252"
4670,"6","0.000015909211433419950151"
4671,"1","0.000002651535238903325025"
4672,"1","0.000002651535238903325025"
4673,"3","0.000007954605716709975076"
4675,"3","0.000007954605716709975076"
4676,"13","0.000034469958105743225327"
4678,"2","0.000005303070477806650050"
4679,"4","0.000010606140955613300101"
4680,"1","0.000002651535238903325025"
4681,"3","0.000007954605716709975076"
4682,"3","0.000007954605716709975076"
4683,"10","0.000026515352389033250252"
4684,"5","0.000013257676194516625126"
4685,"4","0.000010606140955613300101"
4687,"2","0.000005303070477806650050"
4689,"2","0.000005303070477806650050"
4690,"11","0.000029166887627936575277"
4691,"3","0.000007954605716709975076"
4692,"3","0.000007954605716709975076"
4693,"1","0.000002651535238903325025"
4695,"2","0.000005303070477806650050"
4696,"5","0.000013257676194516625126"
4697,"5","0.000013257676194516625126"
4698,"8","0.000021212281911226600202"
4699,"2","0.000005303070477806650050"
4700,"3","0.000007954605716709975076"
4701,"2","0.000005303070477806650050"
4702,"4","0.000010606140955613300101"
4703,"6","0.000015909211433419950151"
4704,"11","0.000029166887627936575277"
4705,"6","0.000015909211433419950151"
4706,"2","0.000005303070477806650050"
4707,"3","0.000007954605716709975076"
4708,"1","0.000002651535238903325025"
4709,"2","0.000005303070477806650050"
4710,"3","0.000007954605716709975076"
4711,"12","0.000031818422866839900302"
4712,"1","0.000002651535238903325025"
4713,"1","0.000002651535238903325025"
4714,"5","0.000013257676194516625126"
4715,"1","0.000002651535238903325025"
4716,"1","0.000002651535238903325025"
4717,"8","0.000021212281911226600202"
4718,"17","0.000045076099061356525428"
4719,"3","0.000007954605716709975076"
4721,"3","0.000007954605716709975076"
4723,"2","0.000005303070477806650050"
4724,"3","0.000007954605716709975076"
4725,"7","0.000018560746672323275176"
4726,"4","0.000010606140955613300101"
4727,"1","0.000002651535238903325025"
4728,"1","0.000002651535238903325025"
4729,"1","0.000002651535238903325025"
4730,"4","0.000010606140955613300101"
4731,"8","0.000021212281911226600202"
4732,"10","0.000026515352389033250252"
4733,"8","0.000021212281911226600202"
4734,"3","0.000007954605716709975076"
4735,"5","0.000013257676194516625126"
4736,"5","0.000013257676194516625126"
4737,"1","0.000002651535238903325025"
4738,"5","0.000013257676194516625126"
4739,"15","0.000039773028583549875378"
4740,"3","0.000007954605716709975076"
4741,"2","0.000005303070477806650050"
4742,"1","0.000002651535238903325025"
4743,"2","0.000005303070477806650050"
4744,"4","0.000010606140955613300101"
4745,"4","0.000010606140955613300101"
4746,"17","0.000045076099061356525428"
4747,"2","0.000005303070477806650050"
4748,"2","0.000005303070477806650050"
4750,"1","0.000002651535238903325025"
4751,"2","0.000005303070477806650050"
4752,"5","0.000013257676194516625126"
4753,"15","0.000039773028583549875378"
4754,"7","0.000018560746672323275176"
4755,"2","0.000005303070477806650050"
4758,"7","0.000018560746672323275176"
4759,"10","0.000026515352389033250252"
4760,"10","0.000026515352389033250252"
4761,"2","0.000005303070477806650050"
4762,"1","0.000002651535238903325025"
4763,"3","0.000007954605716709975076"
4764,"3","0.000007954605716709975076"
4765,"1","0.000002651535238903325025"
4766,"8","0.000021212281911226600202"
4767,"13","0.000034469958105743225327"
4768,"1","0.000002651535238903325025"
4769,"5","0.000013257676194516625126"
4771,"1","0.000002651535238903325025"
4772,"3","0.000007954605716709975076"
4773,"3","0.000007954605716709975076"
4774,"13","0.000034469958105743225327"
4775,"1","0.000002651535238903325025"
4776,"3","0.000007954605716709975076"
4778,"1","0.000002651535238903325025"
4779,"1","0.000002651535238903325025"
4780,"5","0.000013257676194516625126"
4781,"11","0.000029166887627936575277"
4782,"5","0.000013257676194516625126"
4783,"1","0.000002651535238903325025"
4784,"1","0.000002651535238903325025"
4785,"1","0.000002651535238903325025"
4786,"2","0.000005303070477806650050"
4787,"6","0.000015909211433419950151"
4788,"7","0.000018560746672323275176"
4789,"4","0.000010606140955613300101"
4790,"2","0.000005303070477806650050"
4791,"1","0.000002651535238903325025"
4792,"6","0.000015909211433419950151"
4793,"1","0.000002651535238903325025"
4794,"2","0.000005303070477806650050"
4795,"6","0.000015909211433419950151"
4796,"4","0.000010606140955613300101"
4797,"1","0.000002651535238903325025"
4798,"4","0.000010606140955613300101"
4799,"1","0.000002651535238903325025"
4801,"3","0.000007954605716709975076"
4802,"6","0.000015909211433419950151"
4803,"5","0.000013257676194516625126"
4807,"2","0.000005303070477806650050"
4808,"4","0.000010606140955613300101"
4809,"6","0.000015909211433419950151"
4810,"4","0.000010606140955613300101"
4811,"1","0.000002651535238903325025"
4812,"2","0.000005303070477806650050"
4814,"2","0.000005303070477806650050"
4815,"3","0.000007954605716709975076"
4816,"8","0.000021212281911226600202"
4817,"3","0.000007954605716709975076"
4818,"1","0.000002651535238903325025"
4819,"2","0.000005303070477806650050"
4821,"1","0.000002651535238903325025"
4822,"4","0.000010606140955613300101"
4823,"10","0.000026515352389033250252"
4824,"4","0.000010606140955613300101"
4825,"1","0.000002651535238903325025"
4826,"2","0.000005303070477806650050"
4828,"1","0.000002651535238903325025"
4829,"3","0.000007954605716709975076"
4830,"6","0.000015909211433419950151"
4831,"5","0.000013257676194516625126"
4832,"2","0.000005303070477806650050"
4833,"1","0.000002651535238903325025"
4834,"2","0.000005303070477806650050"
4836,"4","0.000010606140955613300101"
4837,"8","0.000021212281911226600202"
4838,"3","0.000007954605716709975076"
4839,"1","0.000002651535238903325025"
4840,"2","0.000005303070477806650050"
4841,"2","0.000005303070477806650050"
4842,"2","0.000005303070477806650050"
4843,"6","0.000015909211433419950151"
4844,"11","0.000029166887627936575277"
4845,"3","0.000007954605716709975076"
4846,"1","0.000002651535238903325025"
4847,"1","0.000002651535238903325025"
4848,"3","0.000007954605716709975076"
4850,"8","0.000021212281911226600202"
4851,"4","0.000010606140955613300101"
4852,"2","0.000005303070477806650050"
4853,"2","0.000005303070477806650050"
4854,"2","0.000005303070477806650050"
4857,"8","0.000021212281911226600202"
4858,"10","0.000026515352389033250252"
4859,"3","0.000007954605716709975076"
4860,"1","0.000002651535238903325025"
4861,"2","0.000005303070477806650050"
4862,"2","0.000005303070477806650050"
4864,"4","0.000010606140955613300101"
4865,"16","0.000042424563822453200403"
4866,"3","0.000007954605716709975076"
4867,"4","0.000010606140955613300101"
4868,"1","0.000002651535238903325025"
4869,"3","0.000007954605716709975076"
4870,"1","0.000002651535238903325025"
4871,"4","0.000010606140955613300101"
4872,"5","0.000013257676194516625126"
4873,"5","0.000013257676194516625126"
4875,"1","0.000002651535238903325025"
4876,"1","0.000002651535238903325025"
4877,"1","0.000002651535238903325025"
4878,"3","0.000007954605716709975076"
4879,"9","0.000023863817150129925227"
4881,"3","0.000007954605716709975076"
4882,"1","0.000002651535238903325025"
4883,"2","0.000005303070477806650050"
4884,"1","0.000002651535238903325025"
4885,"4","0.000010606140955613300101"
4886,"5","0.000013257676194516625126"
4887,"4","0.000010606140955613300101"
4888,"1","0.000002651535238903325025"
4889,"5","0.000013257676194516625126"
4890,"1","0.000002651535238903325025"
4892,"3","0.000007954605716709975076"
4893,"6","0.000015909211433419950151"
4894,"2","0.000005303070477806650050"
4895,"3","0.000007954605716709975076"
4896,"4","0.000010606140955613300101"
4897,"2","0.000005303070477806650050"
4898,"2","0.000005303070477806650050"
4899,"1","0.000002651535238903325025"
4900,"9","0.000023863817150129925227"
4901,"4","0.000010606140955613300101"
4902,"3","0.000007954605716709975076"
4903,"1","0.000002651535238903325025"
4904,"2","0.000005303070477806650050"
4906,"8","0.000021212281911226600202"
4907,"5","0.000013257676194516625126"
4908,"7","0.000018560746672323275176"
4909,"3","0.000007954605716709975076"
4911,"1","0.000002651535238903325025"
4912,"1","0.000002651535238903325025"
4913,"2","0.000005303070477806650050"
4914,"8","0.000021212281911226600202"
4915,"3","0.000007954605716709975076"
4917,"1","0.000002651535238903325025"
4918,"2","0.000005303070477806650050"
4919,"3","0.000007954605716709975076"
4920,"1","0.000002651535238903325025"
4921,"7","0.000018560746672323275176"
